AL,AK,AZ,AR,CA,CO,CT,FL,GA,ID,IL,IN,IA,KS,KY,LA,MD,MA,MI,MN,MS,MO,NE,NV,NJ,NM,NY,NC,OH,OK,OR,PA,RI,SC,TX,UT,VA,WA,WV,WI,cli,ili,hh_cmnty_cli,nohh_cmnty_cli,tested_positive,cli.1,ili.1,hh_cmnty_cli.1,nohh_cmnty_cli.1,tested_positive.1,cli.2,ili.2,hh_cmnty_cli.2,nohh_cmnty_cli.2,tested_positive.2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4704546,1.4682677,29.8130676,23.8176987,19.1094074,1.647234,1.6448282,30.1082345,23.8966766,21.0683729,1.8759987,1.8983492,29.5290115,23.1200918,25.2984217
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.647234,1.6448282,30.1082345,23.8966766,21.0683729,1.8759987,1.8983492,29.5290115,23.1200918,25.2984217,1.9601882,2.0184285,30.378075,24.118825,25.9151227
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8759987,1.8983492,29.5290115,23.1200918,25.2984217,1.9601882,2.0184285,30.378075,24.118825,25.9151227,1.6211921,1.6826198,30.865843,24.9243394,22.6075237
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9601882,2.0184285,30.378075,24.118825,25.9151227,1.6211921,1.6826198,30.865843,24.9243394,22.6075237,1.5480827,1.5760683,31.5721548,25.708465,21.9823293
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6211921,1.6826198,30.865843,24.9243394,22.6075237,1.5480827,1.5760683,31.5721548,25.708465,21.9823293,1.6797301,1.6707495,32.7788325,26.4258826,21.331901
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5480827,1.5760683,31.5721548,25.708465,21.9823293,1.6797301,1.6707495,32.7788325,26.4258826,21.331901,1.5334213,1.5415876,33.1767295,27.0399858,23.0623868
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6797301,1.6707495,32.7788325,26.4258826,21.331901,1.5334213,1.5415876,33.1767295,27.0399858,23.0623868,1.4404524,1.4478912,34.2974512,28.0993251,24.9998164
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5334213,1.5415876,33.1767295,27.0399858,23.0623868,1.4404524,1.4478912,34.2974512,28.0993251,24.9998164,1.4338447,1.440919,35.7645897,29.4612557,25.3183431
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4404524,1.4478912,34.2974512,28.0993251,24.9998164,1.4338447,1.440919,35.7645897,29.4612557,25.3183431,1.3193336,1.2979405,36.2758025,29.8588052,25.8409917
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4338447,1.440919,35.7645897,29.4612557,25.3183431,1.3193336,1.2979405,36.2758025,29.8588052,25.8409917,1.4084692,1.4056694,36.9412751,30.0572581,27.0955706
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3193336,1.2979405,36.2758025,29.8588052,25.8409917,1.4084692,1.4056694,36.9412751,30.0572581,27.0955706,1.4396557,1.4643949,37.5183814,30.5645555,27.2074501
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4084692,1.4056694,36.9412751,30.0572581,27.0955706,1.4396557,1.4643949,37.5183814,30.5645555,27.2074501,1.3016504,1.2989689,36.7786324,29.9941431,26.3507246
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4396557,1.4643949,37.5183814,30.5645555,27.2074501,1.3016504,1.2989689,36.7786324,29.9941431,26.3507246,1.3570306,1.3500631,36.6484388,29.7813307,25.7246215
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3576801,0.4088049,20.6545064,16.2553648,3.7190083,0.3886981,0.4897082,21.4059197,16.9661734,4.5081967,0.3695876,0.4747401,22.2530522,17.4805771,4.4715447
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3886981,0.4897082,21.4059197,16.9661734,4.5081967,0.3695876,0.4747401,22.2530522,17.4805771,4.4715447,0.73789,0.8465856,21.8171296,17.3032407,4.3650794
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3695876,0.4747401,22.2530522,17.4805771,4.4715447,0.73789,0.8465856,21.8171296,17.3032407,4.3650794,0.8929758,1.002027,21.5948778,17.1711292,4.3307087
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73789,0.8465856,21.8171296,17.3032407,4.3650794,0.8929758,1.002027,21.5948778,17.1711292,4.3307087,1.0089462,1.1223249,21.593674,16.7274939,3.5714286
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8929758,1.002027,21.5948778,17.1711292,4.3307087,1.0089462,1.1223249,21.593674,16.7274939,3.5714286,0.9532911,1.0233727,22.6823239,18.1087763,5.9055118
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0089462,1.1223249,21.593674,16.7274939,3.5714286,0.9532911,1.0233727,22.6823239,18.1087763,5.9055118,1.0981956,1.1702606,22.7503169,17.5538657,7.5396825
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9532911,1.0233727,22.6823239,18.1087763,5.9055118,1.0981956,1.1702606,22.7503169,17.5538657,7.5396825,1.0224721,1.0361389,23.1125828,17.2847682,6.1983471
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0981956,1.1702606,22.7503169,17.5538657,7.5396825,1.0224721,1.0361389,23.1125828,17.2847682,6.1983471,1.1482982,1.1619987,22.1419185,16.2286465,6.6964286
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0224721,1.0361389,23.1125828,17.2847682,6.1983471,1.1482982,1.1619987,22.1419185,16.2286465,6.6964286,0.8604999,0.9963325,20.974026,15.3896104,7.9439252
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1482982,1.1619987,22.1419185,16.2286465,6.6964286,0.8604999,0.9963325,20.974026,15.3896104,7.9439252,0.8165915,0.9840098,21.4192708,15.9505208,8.7155963
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8604999,0.9963325,20.974026,15.3896104,7.9439252,0.8165915,0.9840098,21.4192708,15.9505208,8.7155963,0.65625,0.8263889,20.8058124,15.9180978,9.047619
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8165915,0.9840098,21.4192708,15.9505208,8.7155963,0.65625,0.8263889,20.8058124,15.9180978,9.047619,0.8385876,0.9962169,21.0,15.8,7.3275862
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65625,0.8263889,20.8058124,15.9180978,9.047619,0.8385876,0.9962169,21.0,15.8,7.3275862,0.9394028,1.1002779,20.6684857,16.3028649,8.0952381
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8385876,0.9962169,21.0,15.8,7.3275862,0.9394028,1.1002779,20.6684857,16.3028649,8.0952381,1.2768945,1.4357255,20.2830189,16.3746631,8.6363636
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9394028,1.1002779,20.6684857,16.3028649,8.0952381,1.2768945,1.4357255,20.2830189,16.3746631,8.6363636,1.298341,1.4598397,22.2752044,18.1880109,7.5892857
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2768945,1.4357255,20.2830189,16.3746631,8.6363636,1.298341,1.4598397,22.2752044,18.1880109,7.5892857,1.5854157,1.6183105,24.6185853,20.4576976,7.0093458
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.298341,1.4598397,22.2752044,18.1880109,7.5892857,1.5854157,1.6183105,24.6185853,20.4576976,7.0093458,1.7748664,1.7748664,24.1935484,20.4067321,7.7272727
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5854157,1.6183105,24.6185853,20.4576976,7.0093458,1.7748664,1.7748664,24.1935484,20.4067321,7.7272727,1.8259035,1.8259035,24.5912807,20.5040872,7.5892857
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7748664,1.7748664,24.1935484,20.4067321,7.7272727,1.8259035,1.8259035,24.5912807,20.5040872,7.5892857,1.5528206,1.5528206,24.8271093,21.0926694,6.7567568
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8259035,1.8259035,24.5912807,20.5040872,7.5892857,1.5528206,1.5528206,24.8271093,21.0926694,6.7567568,1.3354167,1.3354167,25.8893281,21.8050066,5.9090909
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5528206,1.5528206,24.8271093,21.0926694,6.7567568,1.3354167,1.3354167,25.8893281,21.8050066,5.9090909,1.0322317,1.0322317,27.0565553,23.2005141,6.3559322
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3354167,1.3354167,25.8893281,21.8050066,5.9090909,1.0322317,1.0322317,27.0565553,23.2005141,6.3559322,0.8603395,0.8603395,26.8337408,23.2885086,6.640625
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0322317,1.0322317,27.0565553,23.2005141,6.3559322,0.8603395,0.8603395,26.8337408,23.2885086,6.640625,0.6174242,0.6628788,27.3539928,23.659118,6.5384615
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8603395,0.8603395,26.8337408,23.2885086,6.640625,0.6174242,0.6628788,27.3539928,23.659118,6.5384615,0.5433145,0.5885122,28.054567,24.3772242,5.7692308
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6174242,0.6628788,27.3539928,23.659118,6.5384615,0.5433145,0.5885122,28.054567,24.3772242,5.7692308,0.5345023,0.5797511,28.4780024,24.5541023,6.25
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5433145,0.5885122,28.054567,24.3772242,5.7692308,0.5345023,0.5797511,28.4780024,24.5541023,6.25,0.713628,0.7578269,29.7438882,25.669383,6.5972222
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5345023,0.5797511,28.4780024,24.5541023,6.25,0.713628,0.7578269,29.7438882,25.669383,6.5972222,0.7640471,0.8665528,30.8014354,26.4952153,5.9859155
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.713628,0.7578269,29.7438882,25.669383,6.5972222,0.7640471,0.8665528,30.8014354,26.4952153,5.9859155,0.8520489,0.9584318,30.621118,25.7763975,5.6818182
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7640471,0.8665528,30.8014354,26.4952153,5.9859155,0.8520489,0.9584318,30.621118,25.7763975,5.6818182,1.1094378,1.2178715,30.7741117,25.571066,6.0483871
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8520489,0.9584318,30.621118,25.7763975,5.6818182,1.1094378,1.2178715,30.7741117,25.571066,6.0483871,1.1817269,1.3624498,29.4529262,24.4910941,6.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1094378,1.2178715,30.7741117,25.571066,6.0483871,1.1817269,1.3624498,29.4529262,24.4910941,6.0,1.1524164,1.33829,30.2096986,24.5740498,6.3559322
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1817269,1.3624498,29.4529262,24.4910941,6.0,1.1524164,1.33829,30.2096986,24.5740498,6.3559322,1.3627091,1.5463076,30.6847545,25.0,8.2608696
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1524164,1.33829,30.2096986,24.5740498,6.3559322,1.3627091,1.5463076,30.6847545,25.0,8.2608696,1.3040791,1.4894932,28.8411458,22.8515625,8.1896552
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3627091,1.5463076,30.6847545,25.0,8.2608696,1.3040791,1.4894932,28.8411458,22.8515625,8.1896552,1.3056931,1.4294554,28.5435631,22.9518856,8.677686
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3040791,1.4894932,28.8411458,22.8515625,8.1896552,1.3056931,1.4294554,28.5435631,22.9518856,8.677686,1.4388342,1.5619869,28.9507772,23.8989637,9.4262295
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3056931,1.4294554,28.5435631,22.9518856,8.677686,1.4388342,1.5619869,28.9507772,23.8989637,9.4262295,1.4640769,1.6520468,29.0131579,24.0131579,9.7826087
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4388342,1.5619869,28.9507772,23.8989637,9.4262295,1.4640769,1.6520468,29.0131579,24.0131579,9.7826087,1.4118896,1.4755839,30.7640751,25.4021448,10.0694444
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4640769,1.6520468,29.0131579,24.0131579,9.7826087,1.4118896,1.4755839,30.7640751,25.4021448,10.0694444,1.4034621,1.4654969,31.4863103,26.2711864,8.9403974
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4118896,1.4755839,30.7640751,25.4021448,10.0694444,1.4034621,1.4654969,31.4863103,26.2711864,8.9403974,1.2814237,1.3448755,33.0872483,28.3892617,7.1428571
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4034621,1.4654969,31.4863103,26.2711864,8.9403974,1.2814237,1.3448755,33.0872483,28.3892617,7.1428571,1.2839138,1.3491029,34.6840659,30.4258242,6.1151079
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2814237,1.3448755,33.0872483,28.3892617,7.1428571,1.2839138,1.3491029,34.6840659,30.4258242,6.1151079,1.3046308,1.3690638,33.9017735,30.0818554,5.9440559
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2839138,1.3491029,34.6840659,30.4258242,6.1151079,1.3046308,1.3690638,33.9017735,30.0818554,5.9440559,1.0740056,1.1412099,33.7837838,29.658606,4.7445255
